date,total_users
2020-02-26T00:00:00+00:00,25116
2020-02-27T00:00:00+00:00,25164
2020-02-28T00:00:00+00:00,25213
2020-02-29T00:00:00+00:00,25251
2020-03-01T00:00:00+00:00,25297
2020-03-02T00:00:00+00:00,25337
2020-03-03T00:00:00+00:00,25387
2020-03-04T00:00:00+00:00,25435
2020-03-05T00:00:00+00:00,25477
2020-03-06T00:00:00+00:00,25526
2020-03-07T00:00:00+00:00,25569
2020-03-08T00:00:00+00:00,25609
2020-03-09T00:00:00+00:00,25648
2020-03-10T00:00:00+00:00,25696
2020-03-11T00:00:00+00:00,25739
2020-03-12T00:00:00+00:00,25783
2020-03-13T00:00:00+00:00,25825
2020-03-14T00:00:00+00:00,25868
2020-03-15T00:00:00+00:00,25922
2020-03-16T00:00:00+00:00,25962
2020-03-17T00:00:00+00:00,26012
2020-03-18T00:00:00+00:00,26057
2020-03-19T00:00:00+00:00,26092
2020-03-20T00:00:00+00:00,26132
2020-03-21T00:00:00+00:00,26159
2020-03-22T00:00:00+00:00,26183
2020-03-23T00:00:00+00:00,26213
2020-03-24T00:00:00+00:00,26235
2020-03-25T00:00:00+00:00,26288
2020-03-26T00:00:00+00:00,26377
2020-03-27T00:00:00+00:00,26446
2020-03-28T00:00:00+00:00,26481
2020-03-29T00:00:00+00:00,26512
2020-03-30T00:00:00+00:00,26541
2020-03-31T00:00:00+00:00,26563
2020-04-01T00:00:00+00:00,26597
2020-04-02T00:00:00+00:00,26631
2020-04-03T00:00:00+00:00,26678
2020-04-04T00:00:00+00:00,26702
2020-04-05T00:00:00+00:00,26729
2020-04-06T00:00:00+00:00,26786
2020-04-07T00:00:00+00:00,26831
2020-04-08T00:00:00+00:00,26878
2020-04-09T00:00:00+00:00,26920
2020-04-10T00:00:00+00:00,26958
2020-04-11T00:00:00+00:00,26999
2020-04-12T00:00:00+00:00,27032
2020-04-13T00:00:00+00:00,27063
2020-04-14T00:00:00+00:00,27093
2020-04-15T00:00:00+00:00,27127
2020-04-16T00:00:00+00:00,27159
2020-04-17T00:00:00+00:00,27195
2020-04-18T00:00:00+00:00,27235
2020-04-19T00:00:00+00:00,27276
2020-04-20T00:00:00+00:00,27311
2020-04-21T00:00:00+00:00,27347
2020-04-22T00:00:00+00:00,27389
2020-04-23T00:00:00+00:00,27440
2020-04-24T00:00:00+00:00,27509
2020-04-25T00:00:00+00:00,27544
2020-04-26T00:00:00+00:00,27592
2020-04-27T00:00:00+00:00,27618
2020-04-28T00:00:00+00:00,27657
2020-04-29T00:00:00+00:00,27686
2020-04-30T00:00:00+00:00,27731
2020-05-01T00:00:00+00:00,27784
2020-05-02T00:00:00+00:00,27844
2020-05-03T00:00:00+00:00,27878
2020-05-04T00:00:00+00:00,27928
2020-05-05T00:00:00+00:00,27988
2020-05-06T00:00:00+00:00,28034
2020-05-07T00:00:00+00:00,28088
2020-05-08T00:00:00+00:00,28175
2020-05-09T00:00:00+00:00,28274
2020-05-10T00:00:00+00:00,28390
2020-05-11T00:00:00+00:00,28477
2020-05-12T00:00:00+00:00,28527
2020-05-13T00:00:00+00:00,28574
2020-05-14T00:00:00+00:00,28622
2020-05-15T00:00:00+00:00,28657
2020-05-16T00:00:00+00:00,28706
2020-05-17T00:00:00+00:00,28755
2020-05-18T00:00:00+00:00,28800
2020-05-19T00:00:00+00:00,28855
2020-05-20T00:00:00+00:00,28926
2020-05-21T00:00:00+00:00,28970
2020-05-22T00:00:00+00:00,29031
2020-05-23T00:00:00+00:00,29086
2020-05-24T00:00:00+00:00,29112
2020-05-25T00:00:00+00:00,29150
2020-05-26T00:00:00+00:00,29183
2020-05-27T00:00:00+00:00,29219
2020-05-28T00:00:00+00:00,29252
2020-05-29T00:00:00+00:00,29297
2020-05-30T00:00:00+00:00,29345
2020-05-31T00:00:00+00:00,29392
2020-06-01T00:00:00+00:00,29427
2020-06-02T00:00:00+00:00,29464
2020-06-03T00:00:00+00:00,29513
2020-06-04T00:00:00+00:00,29561
2020-06-05T00:00:00+00:00,29616
2020-06-06T00:00:00+00:00,29649
2020-06-07T00:00:00+00:00,29695
2020-06-08T00:00:00+00:00,29742
2020-06-09T00:00:00+00:00,29776
2020-06-10T00:00:00+00:00,29821
2020-06-11T00:00:00+00:00,29920
2020-06-12T00:00:00+00:00,29999
2020-06-13T00:00:00+00:00,30057
2020-06-14T00:00:00+00:00,30144
2020-06-15T00:00:00+00:00,30303
2020-06-16T00:00:00+00:00,30740
2020-06-17T00:00:00+00:00,31051
2020-06-18T00:00:00+00:00,31303
2020-06-19T00:00:00+00:00,31655
2020-06-20T00:00:00+00:00,32702
2020-06-21T00:00:00+00:00,34031
2020-06-22T00:00:00+00:00,34906
2020-06-23T00:00:00+00:00,35704
2020-06-24T00:00:00+00:00,36443
2020-06-25T00:00:00+00:00,37094
2020-06-26T00:00:00+00:00,37766
2020-06-27T00:00:00+00:00,38445
2020-06-28T00:00:00+00:00,38935
2020-06-29T00:00:00+00:00,39294
2020-06-30T00:00:00+00:00,39708
2020-07-01T00:00:00+00:00,40112
2020-07-02T00:00:00+00:00,40561
2020-07-03T00:00:00+00:00,40867
2020-07-04T00:00:00+00:00,41116
2020-07-05T00:00:00+00:00,41380
2020-07-06T00:00:00+00:00,41614
2020-07-07T00:00:00+00:00,41872
2020-07-08T00:00:00+00:00,42104
2020-07-09T00:00:00+00:00,42302
2020-07-10T00:00:00+00:00,42490
2020-07-11T00:00:00+00:00,42692
